Date,Open,High,Low,Close,Adj Close,Volume,log_ret_1,ret_5,ret_10,ret_20,vol_5,vol_10,vol_20,dd_20,dd_60,body,range,upper_wick,lower_wick,is_red,vol_z_20
2000-04-11,1504.4599609375,1512.800048828125,1486.780029296875,1500.5899658203125,1500.5899658203125,971400000,-0.002575662535388924,0.003920430732060831,-0.0047356056727198,0.10406499567052996,0.008310651871785027,0.008149261760630369,0.01448239132522196,-0.017591292606253105,-0.017591292606253105,-3.8699951171875,26.02001953125,8.340087890625,13.8099365234375,1,-0.6888024832696623
2000-04-12,1500.5899658203125,1509.0799560546875,1466.1500244140625,1467.1700439453125,1467.1700439453125,1175900000,-0.022522936175410978,-0.013580986061429545,-0.027410955804740622,0.053895462027806706,0.013461529746733406,0.010696349451019244,0.01499022714823758,-0.03947070203737695,-0.03947070203737695,-33.419921875,42.929931640625,8.489990234375,1.02001953125,1,0.4589907746614982
2000-04-13,1467.1700439453125,1477.52001953125,1439.3399658203125,1440.510009765625,1440.510009765625,1032000000,-0.018338180821660742,-0.04051710967505673,-0.031863294249317886,-0.012314248012142204,0.01293249030642539,0.011300575044138988,0.0116287106146616,-0.05692453707166782,-0.05692453707166782,-26.6600341796875,38.1800537109375,10.3499755859375,1.1700439453125,1,-0.24707994574961425
2000-04-14,1440.510009765625,1440.510009765625,1339.4000244140625,1356.56005859375,1356.56005859375,1279700000,-0.060045097522022965,-0.10537799292042893,-0.09476964968544843,-0.07368530203290202,0.022570153383111538,0.020594773943134876,0.017580818649376228,-0.1118850292081357,-0.1118850292081357,-83.949951171875,101.1099853515625,0.0,17.1600341796875,1,1.3570599639668752
2000-04-17,1356.56005859375,1401.530029296875,1346.5,1401.43994140625,1401.43994140625,1204700000,0.03254811081334026,-0.06847641160689544,-0.06941043402616509,-0.0378888690275212,0.03357334874056303,0.02432722810532168,0.019360182771263307,-0.08250299369804982,-0.08250299369804982,44.8798828125,55.030029296875,0.090087890625,10.06005859375,0,0.7875153333609274
2000-04-18,1401.43994140625,1441.6099853515625,1397.81005859375,1441.6099853515625,1441.6099853515625,1109400000,0.028260296800704302,-0.03930452809372742,-0.03553818804151432,-0.03498297036317766,0.03868282026721052,0.026781841122165286,0.01959332540513853,-0.05620440324553311,-0.05620440324553311,40.1700439453125,43.7999267578125,0.0,3.6298828125,0,0.15184705501261972
2000-04-19,1441.6099853515625,1447.68994140625,1424.260009765625,1427.469970703125,1427.469970703125,1001400000,-0.00985690838193474,-0.027058944807400453,-0.04027244371656369,-0.04875922488475981,0.037902455879742045,0.026853849893686527,0.019613696495728833,-0.06546161129683867,-0.06546161129683867,-14.1400146484375,23.429931640625,6.0799560546875,3.2099609375,1,-0.5242827504739138
2000-04-20,1427.469970703125,1435.489990234375,1422.0799560546875,1434.5400390625,1434.5400390625,896200000,0.004940641519006726,-0.004144345171260833,-0.04449353795848221,-0.06076533735356415,0.03735490864897011,0.026643732532817224,0.01912677364541959,-0.06083296731258939,-0.06083296731258939,7.070068359375,13.4100341796875,0.949951171875,5.3900146484375,0,-1.1065237402371249
2000-04-24,1434.5400390625,1434.5400390625,1407.1300048828125,1429.8599853515625,1429.8599853515625,868700000,-0.0032677404242178448,0.05403367605692111,-0.0570382771964989,-0.06389691257506624,0.018949967676604965,0.02616813921733779,0.01911187880894068,-0.06168545726221278,-0.06389691257506622,-4.6800537109375,27.4100341796875,0.0,22.72998046875,1,-1.174025349804583
2000-04-25,1429.8599853515625,1477.6700439453125,1429.8599853515625,1477.43994140625,1477.43994140625,1071100000,0.0327342935409904,0.05422993719141411,-0.017959945916016684,-0.030462145073389513,0.019004167446435266,0.028837820271711646,0.020744213284870906,-0.025660325654473105,-0.0327471886729846,47.5799560546875,47.81005859375,0.2301025390625,0.0,0,-0.009587146326366636
2000-04-26,1477.43994140625,1482.93994140625,1456.97998046875,1460.989990234375,1460.989990234375,999600000,-0.011196539243597151,0.013443306497413321,-0.02638960441421434,-0.031000239326569368,0.017982482182443936,0.028991623040428804,0.020757390461710264,-0.036508712528696204,-0.043516669767453754,-16.449951171875,25.9599609375,5.5,4.010009765625,1,-0.4670719093761364
2000-04-27,1460.989990234375,1469.2099609375,1434.81005859375,1464.9200439453125,1464.9200439453125,1111000000,0.0026863820339736388,0.026235279207828643,-0.001533564571663204,-0.028902483905706156,0.016621295600092754,0.02815798837491632,0.020774521730702485,-0.03391692713995778,-0.04094373573877691,3.9300537109375,34.39990234375,4.2899169921875,26.179931640625,0,0.21047002288392508
2000-04-28,1464.9200439453125,1473.6199951171875,1448.1500244140625,1452.4300537109375,1452.4300537109375,984600000,-0.008562610676304283,0.012470906465691156,0.008274877553438031,-0.02385208155424201,0.017729836150525754,0.027621096260078738,0.02064507359293568,-0.04215380545661994,-0.0491207030922839,-12.489990234375,25.469970703125,8.699951171875,4.280029296875,1,-0.513916193312924
2000-05-01,1452.4300537109375,1481.510009765625,1452.4300537109375,1468.25,1468.25,966300000,0.010833162628904172,0.026848792917999242,0.0823332079539707,-0.020239131006754674,0.01770872049146215,0.017508970433279404,0.0207399867602523,-0.03172089317134789,-0.03876367463089445,15.8199462890625,29.0799560546875,13.260009765625,0.0,0,-0.5578836528903423
2000-05-02,1468.25,1468.25,1445.219970703125,1446.2900390625,1446.2900390625,1011500000,-0.015069531532927793,-0.021083701252926135,0.032002868143779395,-0.03962889885032761,0.010718322770837863,0.016511062218978342,0.02091944189595513,-0.04620301226724749,-0.05314045798305628,-21.9599609375,23.030029296875,0.0,1.070068359375,1,-0.2656906729905774
2000-05-03,1446.2900390625,1446.2900390625,1398.3599853515625,1415.0999755859375,1415.0999755859375,991600000,-0.02180150116391077,-0.03141021838286229,-0.018389169078320444,-0.053273839371202225,0.013196464080340815,0.015616882262048508,0.0213565196664725,-0.06677218427815497,-0.07356002004962538,-31.1900634765625,47.9300537109375,0.0,16.739990234375,1,-0.3126238159216234
2000-05-04,1415.0999755859375,1420.989990234375,1404.93994140625,1409.5699462890625,1409.5699462890625,925800000,-0.0039155274882096275,-0.03778369876568932,-0.012539685444482918,-0.052307125384760234,0.01236635278930972,0.015390042379708693,0.02135220805215769,-0.07041911894753307,-0.07718042872697026,-5.530029296875,16.050048828125,5.8900146484375,4.6300048828125,1,-0.8105389479933274
2000-05-05,1409.5699462890625,1436.030029296875,1405.0799560546875,1432.6300048828125,1432.6300048828125,805500000,0.016227264098328115,-0.01363235962897913,-0.001331461045127602,-0.045765757591058165,0.016284407832752566,0.01628339689097742,0.021610106434051743,-0.05521150924988442,-0.06208343163148072,23.06005859375,30.9500732421875,3.4000244140625,4.489990234375,0,-1.643705507602166
2000-05-08,1432.6300048828125,1432.6300048828125,1417.050048828125,1424.1700439453125,1424.1700439453125,787600000,-0.005922700590194449,-0.030022105264558174,-0.003979369633769436,-0.060790670442030015,0.01440746028320506,0.01636163886093391,0.021425646813204288,-0.0533679320665703,-0.06762201277524281,-8.4599609375,15.5799560546875,0.0,7.1199951171875,1,-1.6509254077676996
2000-05-09,1424.1700439453125,1430.280029296875,1401.8499755859375,1412.1400146484375,1412.1400146484375,896600000,-0.008482924072715453,-0.02361215488713375,-0.044198024520481716,-0.061364176306515694,0.01366383334361942,0.011580635219623018,0.021433187335075682,-0.0589434510336226,-0.07549785214552089,-12.030029296875,28.4300537109375,6.1099853515625,10.2900390625,1,-0.8441687728414621
2000-05-10,1412.1400146484375,1412.1400146484375,1375.1400146484375,1383.050048828125,1383.050048828125,1006400000,-0.020815054047135646,-0.022648524705501383,-0.05334734798131413,-0.07832913698575417,0.013360355422760786,0.012555177460326201,0.021791767695586557,-0.0638874650216125,-0.09454251882369565,-29.0899658203125,37.0,0.0,7.9100341796875,1,0.0009403242352592584
2000-05-11,1383.050048828125,1410.260009765625,1383.050048828125,1407.81005859375,1407.81005859375,953600000,0.01774410644515053,-0.0012485281059984032,-0.03898505286183007,-0.040458831337599976,0.016719525393715826,0.01440970944337781,0.02185801931873667,-0.04712873996504061,-0.07833259489847,24.760009765625,27.2099609375,2.449951171875,0.0,0,-0.3418067246557562
2000-05-12,1407.81005859375,1430.1300048828125,1407.81005859375,1420.9599609375,1420.9599609375,858200000,0.009297324968961716,-0.008145888265314594,-0.021667200215963467,-0.013571616091238248,0.015233338487831774,0.014877361453647804,0.021647641512933264,-0.03822827506273554,-0.06972359519959799,13.14990234375,22.3199462890625,9.1700439453125,0.0,0,-1.02623540249129
2000-05-15,1420.9599609375,1452.3900146484375,1416.5400390625,1452.3599853515625,1452.3599853515625,854600000,0.021857137432581965,0.019793943515450385,-0.010822417604929302,0.07061974598981013,0.018079116863818863,0.01629091113220466,0.017095128471089807,-0.016975279570969237,-0.04916657556106665,31.4000244140625,35.8499755859375,0.030029296875,4.419921875,0,-1.0298200011523444
2000-05-16,1452.3599853515625,1470.4000244140625,1450.760009765625,1466.0400390625,1466.0400390625,955500000,0.009375105396318107,0.03816903696159435,0.013655628861830582,0.046095516295495464,0.016729894296165997,0.015786035552954377,0.015748710598990454,-0.007715983590439147,-0.04021049549298998,13.6800537109375,19.6400146484375,4.3599853515625,1.5999755859375,0,0.02996465452774555
2000-05-17,1466.0400390625,1466.0400390625,1441.6700439453125,1447.800048828125,1447.800048828125,820500000,-0.012519718264096237,0.04681681624960965,0.023107959724646188,0.004293854467894098,0.01327572098722313,0.01449304360439833,0.014816665821914772,-0.02006165648257302,-0.0521518823056302,-18.239990234375,24.3699951171875,0.0,6.1300048828125,1,-1.336468275724991
2000-05-18,1447.800048828125,1458.0400390625,1436.5899658203125,1437.2099609375,1437.2099609375,807900000,-0.007341489575181015,0.02088342966743495,0.01960882801254704,0.006823254032851889,0.013939798271824448,0.014694974343501485,0.014737140376843556,-0.02722952002398046,-0.05908501846726496,-10.590087890625,21.4500732421875,10.239990234375,0.6199951171875,1,-1.3206639399676239
2000-05-19,1437.2099609375,1437.2099609375,1401.739990234375,1406.949951171875,1406.949951171875,853700000,-0.021279500834297728,-0.009859538727876371,-0.017925112292366152,-0.019232706748746886,0.017388570162692678,0.01541271810634143,0.015455105026599495,-0.04771090063213097,-0.07889569144035716,-30.260009765625,35.469970703125,0.0,5.2099609375,1,-0.7854705401688177
2000-05-22,1406.949951171875,1410.550048828125,1368.72998046875,1400.719970703125,1400.719970703125,869000000,-0.004437836972822325,-0.03555593321853834,-0.016465781836854876,-0.020379628038386444,0.011279485264772989,0.015375789067313784,0.015466467352280201,-0.05192764088271619,-0.0829743453023715,-6.22998046875,41.820068359375,3.60009765625,31.989990234375,1,-0.62065383793156
2000-05-23,1400.719970703125,1403.77001953125,1373.4300537109375,1373.8599853515625,1373.8599853515625,869900000,-0.019362083559102846,-0.06287690053123285,-0.027107814310045608,-0.07010772698895529,0.007324369986174421,0.016270981883974304,0.013775279254907163,-0.06428742696981951,-0.1005590846987985,-26.8599853515625,30.3399658203125,3.050048828125,0.429931640625,1,-0.5358134353774042
2000-05-24,1373.8599853515625,1401.75,1361.0899658203125,1399.050048828125,1399.050048828125,1152300000,0.018169184098520842,-0.03367177673426602,0.011568634131177591,-0.0423958698008009,0.01578593039820939,0.016130896487620915,0.014474108998417966,-0.0471309049357228,-0.08406761250262927,25.1900634765625,40.6600341796875,2.699951171875,12.77001953125,0,2.275563017463905
2000-05-25,1399.050048828125,1411.6500244140625,1373.9300537109375,1381.52001953125,1381.52001953125,984500000,-0.012609113327974117,-0.03874864697564662,-0.018674421952035836,-0.05693145148690171,0.01600121095360246,0.015505135212208235,0.014607696148960356,-0.05907030850927975,-0.09554420092077393,-17.530029296875,37.719970703125,12.5999755859375,7.5899658203125,1,0.729379760729447
2000-05-26,1381.52001953125,1391.4200439453125,1369.75,1378.02001953125,1378.02001953125,722600000,-0.002536655984128445,-0.020562161160408543,-0.030218966463995023,-0.051231406283263614,0.014175645063398915,0.015000209517773847,0.014547442505126287,-0.06145409873573983,-0.0978355866785072,-3.5,21.6700439453125,9.9000244140625,8.27001953125,1,-1.8247230885923542
2000-05-30,1378.02001953125,1422.449951171875,1378.02001953125,1422.449951171875,1422.449951171875,844200000,0.031733002241273844,0.015513436606348963,-0.020594091328154707,-0.03119363107653672,0.02138936782440868,0.01701359064701124,0.01621992347341125,-0.02973321787207114,-0.06874812594182413,44.429931640625,44.429931640625,0.0,0.0,0,-0.5462000601348791
2000-05-31,1422.43994140625,1434.489990234375,1415.5,1420.5999755859375,1420.5999755859375,960500000,-0.0013014022930985239,0.03402092697416648,-0.03099510399840133,-0.017762732773306755,0.01789115067778096,0.01654330662808078,0.015906617520370557,-0.030995103998401306,-0.06995927100175882,-1.8399658203125,18.989990234375,12.050048828125,5.0999755859375,1,0.6637985427909066
2000-06-01,1420.5999755859375,1448.81005859375,1420.5999755859375,1448.81005859375,1448.81005859375,960100000,0.019663269874029277,0.03556699762621429,0.0006976168887702361,0.023821697116385376,0.018141511090028758,0.01761349086259595,0.015739785757117434,-0.011752735266199271,-0.05149064745073744,28.2100830078125,28.2100830078125,0.0,0.0,0,0.6856788491930287
2000-06-02,1448.81005859375,1483.22998046875,1448.81005859375,1477.260009765625,1477.260009765625,1162400000,0.019446456896420408,0.0693004725815407,0.027866526058586638,0.04802178398792356,0.014849203603818044,0.018381413047582222,0.016202047926907045,0.0,-0.032864986615468515,28.449951171875,34.419921875,5.969970703125,0.0,0,2.2685239190763777
2000-06-05,1477.260009765625,1477.280029296875,1464.6800537109375,1467.6300048828125,1467.6300048828125,838600000,-0.006540169012008556,0.06502807222063756,0.04312879335927766,0.024430592602912027,0.015987734231022715,0.016760058089831886,0.01597356683071146,-0.00651882865518058,-0.03916957405414805,-9.6300048828125,12.5999755859375,0.02001953125,2.949951171875,1,-0.6213847714354374
2000-06-06,1467.6300048828125,1471.3599853515625,1454.739990234375,1457.8399658203125,1457.8399658203125,950100000,-0.006692993404042075,0.0248796202771715,0.0407790252954805,0.02364178492459068,0.01353961566326825,0.01690408811274937,0.01599257931623549,-0.013145989072291742,-0.0455789329328523,-9.7900390625,16.6199951171875,3.72998046875,3.0999755859375,1,0.31453374048017485
2000-06-07,1457.8399658203125,1474.6400146484375,1455.06005859375,1471.3599853515625,1471.3599853515625,854600000,0.00923126844668116,0.03573138859494107,0.07096793053118167,0.041936330738328476,0.013144230404557746,0.014801386732212866,0.015920301222729916,-0.003993897062845808,-0.03672762430480034,13.52001953125,19.5799560546875,3.280029296875,2.7799072265625,0,-0.544458872708185
2000-06-08,1471.3599853515625,1475.6500244140625,1456.489990234375,1461.6700439453125,1461.6700439453125,854300000,-0.006607485476626416,0.008876239694280308,0.04475893851663093,0.056845372431607366,0.012031116439488097,0.014770964477904108,0.01514421478130169,-0.01055329848317354,-0.04307145108524352,-9.68994140625,19.1600341796875,4.2900390625,5.1800537109375,1,-0.4840847776851285
2000-06-09,1461.6700439453125,1472.6700439453125,1454.9599609375,1456.949951171875,1456.949951171875,786000000,-0.003234471699907343,-0.013748465713203983,0.05459923169714065,0.03490520065413549,0.0068661582624168814,0.01384124374964325,0.014774067356746707,-0.013748465713203931,-0.04616160918702477,-4.7200927734375,17.7100830078125,11.0,1.989990234375,1,-1.0165150723852607
2000-06-12,1456.949951171875,1462.9300537109375,1445.989990234375,1446.0,1446.0,774100000,-0.00754405228380546,-0.014738050333428343,0.049331634885735776,0.017621917401514642,0.007017029833477438,0.014241685350490037,0.014799113789525068,-0.021160804163773826,-0.053330341233627364,-10.949951171875,16.9400634765625,5.9801025390625,0.010009765625,1,-1.0560925434669761
2000-06-13,1446.0,1470.4200439453125,1442.3800048828125,1469.43994140625,1469.43994140625,935900000,0.01608021221744243,0.007956960885902475,0.03303454732847544,0.011760139515653911,0.01051499310145271,0.011562709743421629,0.014419510045373356,-0.005293630307244081,-0.03798464183351778,23.43994140625,28.0400390625,0.9801025390625,3.6199951171875,0,0.3359870175787988
2000-06-14,1469.43994140625,1483.6199951171875,1467.7099609375,1470.5400390625,1470.5400390625,929700000,0.0007483708834083865,-0.0005572710262788938,0.035154205501069624,0.0030694932471815317,0.009619050569962545,0.011491005072961507,0.0142709781483363,-0.004548942406009595,-0.037264428090190066,1.10009765625,15.9100341796875,13.0799560546875,1.72998046875,0,0.29406421064414334
2000-06-15,1470.5400390625,1482.0400390625,1464.6199951171875,1478.72998046875,1478.72998046875,1011400000,0.005553891236846384,0.011671537358314943,0.020651376415788514,0.021363400053522774,0.009088773171921785,0.010056395426521775,0.013995837610567835,0.0,-0.031902623777346865,8.18994140625,17.4200439453125,3.31005859375,5.9200439453125,0,0.9234156112439098
2000-06-16,1478.72998046875,1480.77001953125,1460.4200439453125,1464.4599609375,1464.4599609375,1250800000,-0.009697050911417971,0.0051546106711384265,-0.008664723030142651,0.018960347298333957,0.010435968733212144,0.008565163015082672,0.014079890684129435,-0.009650186118987372,-0.04124494363919881,-14.27001953125,20.3499755859375,2.0400390625,4.0399169921875,1,2.388627958903109
2000-06-19,1464.4599609375,1488.9300537109375,1459.050048828125,1486.0,1486.0,921700000,0.014601399132715121,0.027662517289073207,0.012516775383489387,0.05618540216180601,0.010586530448476893,0.009561412190234,0.013367754491623458,0.0,-0.027143075430961457,21.5400390625,29.8800048828125,2.9300537109375,5.409912109375,0,-0.07418721728917022
2000-06-20,1486.0,1487.3199462890625,1470.1800537109375,1475.949951171875,1475.949951171875,1031500000,-0.006786129112329044,0.004430265968811797,0.012422478307742235,0.053708080160366656,0.009756828856382519,0.009570043843493718,0.0134441503880452,-0.006763155335211979,-0.03143991878534327,-10.050048828125,17.139892578125,1.3199462890625,5.7698974609375,1,0.6803410334381481
2000-06-21,1475.949951171875,1482.18994140625,1468.0,1479.1300048828125,1479.1300048828125,1009600000,0.002152263211684242,0.005841368199528185,0.0052808419479977164,0.07662354290369122,0.009772134882873786,0.009166095455926157,0.012414346000772155,-0.004623146108470727,-0.024545765359176214,3.1800537109375,14.18994140625,3.0599365234375,7.949951171875,0,0.4667923463070474
2000-06-22,1479.1300048828125,1479.1300048828125,1448.030029296875,1452.1800537109375,1452.1800537109375,1022700000,-0.018388167747017906,-0.01795454688042253,-0.006492566686774115,0.03797577143670838,0.012553804665556327,0.010796876095284525,0.012854017163959177,-0.022759048646744617,-0.0423186750474302,-26.949951171875,31.0999755859375,0.0,4.1500244140625,1,0.6483303728661112
2000-06-23,1452.1800537109375,1459.93994140625,1438.31005859375,1441.47998046875,1441.47998046875,847600000,-0.007395562633629121,-0.015691777912479776,-0.010618052247218235,0.043401441955104314,0.012315369292131407,0.010986016483977495,0.012595326541250704,-0.029959636292900403,-0.04937514183574722,-10.7000732421875,21.6298828125,7.7598876953125,3.169921875,1,-0.6687835618907313
2000-06-26,1441.47998046875,1459.6600341796875,1441.47998046875,1455.31005859375,1455.31005859375,889000000,0.009548626596742145,-0.020652719654273177,0.006438491420297288,0.05608774761399404,0.010577999997247222,0.011194109940169943,0.01264972681765735,-0.020652719654273215,-0.04025450455037655,13.830078125,18.1800537109375,4.3499755859375,0.0,0,-0.4432333195162365
2000-06-27,1455.31005859375,1463.3499755859375,1450.550048828125,1450.550048828125,1450.550048828125,1042500000,-0.0032761480918897744,-0.017209189460376306,-0.012855164777981654,0.019754718001220306,0.010477282751370106,0.009816715809854637,0.010696318275822516,-0.023855956374074696,-0.04339362799962228,-4.760009765625,12.7999267578125,8.0399169921875,0.0,1,0.7653632784355918
2000-06-28,1450.550048828125,1467.6300048828125,1450.550048828125,1454.8199462890625,1454.8199462890625,1095100000,0.0029393161919409896,-0.01643537654803784,-0.010690013434424661,0.024088393137561948,0.010588227485970604,0.009891523827210182,0.010690783705994958,-0.020982539509379207,-0.04057772301087616,4.2698974609375,17.0799560546875,12.81005859375,0.0,0,1.1118442147034708
2000-06-29,1454.8199462890625,1455.1400146484375,1434.6300048828125,1442.3900146484375,1442.3900146484375,1110900000,-0.008580674562089075,-0.006741615158177061,-0.024575119393192346,-0.004431253018455705,0.007578254779703092,0.009848865929329114,0.009962800979752892,-0.02934723105757907,-0.04877499398443351,-12.429931640625,20.510009765625,0.320068359375,7.760009765625,1,1.1360895688292618
2000-06-30,1442.3900146484375,1454.6800537109375,1438.7099609375,1454.5999755859375,1454.5999755859375,1459700000,0.008429461805284734,0.009101753263975887,-0.006732847339336212,-0.015339232112079326,0.007726803497067773,0.010040875715005152,0.009083879120144512,-0.02113056824634085,-0.040722788930134014,12.2099609375,15.9700927734375,0.080078125,3.6800537109375,0,2.9225745907050644
2000-07-03,1454.5999755859375,1469.5799560546875,1450.8499755859375,1469.5400390625,1469.5400390625,451900000,0.010218521276461742,0.009777971632038529,-0.011076689729138667,0.001301441217018473,0.007898390188696631,0.009373409301916947,0.00929438925796226,-0.011076689729138627,-0.030870140321893384,14.9400634765625,18.72998046875,0.0399169921875,3.75,0,-2.544065795658263
2000-07-05,1469.5400390625,1469.5400390625,1442.449951171875,1446.22998046875,1446.22998046875,1019300000,-0.01598929617329866,-0.002978227716351589,-0.020136164291701064,-0.007963827048073635,0.011309508005752481,0.010388998189151741,0.009865082504536897,-0.026763135619952895,-0.03870490540171249,-23.31005859375,27.090087890625,0.0,3.780029296875,1,0.27100028700381507
2000-07-06,1446.22998046875,1461.6500244140625,1439.56005859375,1456.6700439453125,1456.6700439453125,947300000,0.007192881877199922,0.0012717021518500182,-0.015184575299910463,-0.009983920694118908,0.011791671708626132,0.010731329988119409,0.009770419510634495,-0.01973752089817463,-0.029268436331966765,10.4400634765625,22.0899658203125,4.97998046875,6.669921875,0,-0.11177283056899251
2000-07-07,1456.6700439453125,1484.1199951171875,1456.6700439453125,1478.9000244140625,1478.9000244140625,931700000,0.015145545764216402,0.02531216203304343,0.018399902019618164,0.011787872741951588,0.012116987605766913,0.010098872253837491,0.010253772146005972,-0.004777910892286339,-0.004777910892286339,22.22998046875,27.449951171875,5.219970703125,0.0,0,-0.21129205534161544
2000-07-10,1478.9000244140625,1486.56005859375,1474.760009765625,1475.6199951171875,1475.6199951171875,838700000,-0.0022203475506827925,0.0144507217682186,0.023684001936215227,0.012814471719015064,0.012297985458711806,0.00969862933486702,0.010236378083763835,-0.0069851984406544415,-0.0069851984406544415,-3.280029296875,11.800048828125,7.6600341796875,0.8599853515625,1,-0.7038166429759143
2000-07-11,1475.6199951171875,1488.77001953125,1470.47998046875,1480.8800048828125,1480.8800048828125,980500000,0.0035582718183684646,0.007716677000203953,0.017570102081044148,0.024121718452843943,0.01164641333968247,0.009383860860822062,0.010069061853297864,-0.0034454879658058547,-0.0034454879658058547,5.260009765625,18.2900390625,7.8900146484375,5.1400146484375,0,-0.03103789847060085
2000-07-12,1480.8800048828125,1497.68994140625,1480.8800048828125,1492.9200439453125,1492.9200439453125,1001200000,0.008097454201544736,0.03228398256647225,0.029209605798447003,0.01597894672482636,0.006371227538105621,0.009397347852935773,0.009594874330838209,0.0,0.0,12.0400390625,16.8099365234375,4.7698974609375,0.0,0,0.06118632586153491
2000-07-13,1492.9200439453125,1501.3900146484375,1489.6500244140625,1495.8399658203125,1495.8399658203125,1026800000,0.001953935942965212,0.02689004420583152,0.028195942484761316,0.01720451404637835,0.006624682395673186,0.009401811596572,0.009598367884983782,0.0,0.0,2.919921875,11.739990234375,5.550048828125,3.27001953125,0,0.1713275275931432
2000-07-14,1495.8399658203125,1509.989990234375,1494.56005859375,1509.97998046875,1509.97998046875,960600000,0.009408493660190483,0.021015589655562605,0.04685970169918763,0.021132999542008202,0.0047166688622698955,0.008679713466005686,0.009735449459031346,0.0,0.0,14.1400146484375,15.429931640625,0.010009765625,1.2799072265625,0,-0.16619898639486966
2000-07-17,1509.97998046875,1517.3199462890625,1505.260009765625,1510.489990234375,1510.489990234375,906000000,0.0003377022618457108,0.023630741811965228,0.03842294485528508,0.031431401693910566,0.003923726061161583,0.008658070687973996,0.009405657610965679,0.0,0.0,0.510009765625,12.0599365234375,6.8299560546875,4.719970703125,0,-0.38327902291842286
