Date,Open,High,Low,Close,Adj Close,Volume,log_ret_1,ret_5,ret_10,ret_20,vol_5,vol_10,vol_20,dd_20,dd_60,body,range,upper_wick,lower_wick,is_red,vol_z_20,sell_score
2000-05-25,1399.050048828125,1411.6500244140625,1373.9300537109375,1381.52001953125,1381.52001953125,984500000,-0.0126091133279741,-0.0387486469756466,-0.0186744219520358,-0.0569314514869017,0.0160012109536024,0.0155051352122082,0.0146076961489603,-0.0590703085092797,-0.0955442009207739,-17.530029296875,37.719970703125,12.5999755859375,7.5899658203125,1,0.729379760729447,0.19999999999999998
2000-05-26,1381.52001953125,1391.4200439453125,1369.75,1378.02001953125,1378.02001953125,722600000,-0.0025366559841284,-0.0205621611604085,-0.030218966463995,-0.0512314062832636,0.0141756450633989,0.0150002095177738,0.0145474425051262,-0.0614540987357398,-0.0978355866785072,-3.5,21.6700439453125,9.9000244140625,8.27001953125,1,-1.8247230885923544,0.18
2000-05-30,1378.02001953125,1422.449951171875,1378.02001953125,1422.449951171875,1422.449951171875,844200000,0.0317330022412738,0.0155134366063489,-0.0205940913281547,-0.0311936310765367,0.0213893678244086,0.0170135906470112,0.0162199234734112,-0.0297332178720711,-0.0687481259418241,44.429931640625,44.429931640625,0.0,0.0,0,-0.5462000601348791,0.18
2000-05-31,1422.43994140625,1434.489990234375,1415.5,1420.5999755859375,1420.5999755859375,960500000,-0.0013014022930985,0.0340209269741664,-0.0309951039984013,-0.0177627327733067,0.0178911506777809,0.0165433066280807,0.0159066175203705,-0.0309951039984013,-0.0699592710017588,-1.8399658203125,18.989990234375,12.050048828125,5.0999755859375,1,0.6637985427909066,0.16
2000-06-01,1420.5999755859375,1448.81005859375,1420.5999755859375,1448.81005859375,1448.81005859375,960100000,0.0196632698740292,0.0355669976262142,0.0006976168887702,0.0238216971163853,0.0181415110900287,0.0176134908625959,0.0157397857571174,-0.0117527352661992,-0.0514906474507374,28.2100830078125,28.2100830078125,0.0,0.0,0,0.6856788491930287,0.15876402781217538
2000-06-02,1448.81005859375,1483.22998046875,1448.81005859375,1477.260009765625,1477.260009765625,1162400000,0.0194464568964204,0.0693004725815407,0.0278665260585866,0.0480217839879235,0.014849203603818,0.0183814130475822,0.016202047926907,0.0,-0.0328649866154685,28.449951171875,34.419921875,5.969970703125,0.0,0,2.2685239190763777,0.4149884351603436
2000-06-05,1477.260009765625,1477.280029296875,1464.6800537109375,1467.6300048828125,1467.6300048828125,838600000,-0.0065401690120085,0.0650280722206375,0.0431287933592776,0.024430592602912,0.0159877342310227,0.0167600580898318,0.0159735668307114,-0.0065188286551805,-0.039169574054148,-9.6300048828125,12.5999755859375,0.02001953125,2.949951171875,1,-0.6213847714354374,0.28016060233031964
2000-06-06,1467.6300048828125,1471.3599853515625,1454.739990234375,1457.8399658203125,1457.8399658203125,950100000,-0.006692993404042,0.0248796202771715,0.0407790252954805,0.0236417849245906,0.0135396156632682,0.0169040881127493,0.0159925793162354,-0.0131459890722917,-0.0455789329328523,-9.7900390625,16.6199951171875,3.72998046875,3.0999755859375,1,0.3145337404801748,0.2476124964123888
2000-06-07,1457.8399658203125,1474.6400146484375,1455.06005859375,1471.3599853515625,1471.3599853515625,854600000,0.0092312684466811,0.035731388594941,0.0709679305311816,0.0419363307383284,0.0131442304045577,0.0148013867322128,0.0159203012227299,-0.0039938970628458,-0.0367276243048003,13.52001953125,19.5799560546875,3.280029296875,2.7799072265625,0,-0.544458872708185,0.30792447780335913
2000-06-08,1471.3599853515625,1475.6500244140625,1456.489990234375,1461.6700439453125,1461.6700439453125,854300000,-0.0066074854766264,0.0088762396942803,0.0447589385166309,0.0568453724316073,0.012031116439488,0.0147709644779041,0.0151442147813016,-0.0105532984831735,-0.0430714510852435,-9.68994140625,19.1600341796875,4.2900390625,5.1800537109375,1,-0.4840847776851285,0.3282622784192891
2000-06-09,1461.6700439453125,1472.6700439453125,1454.9599609375,1456.949951171875,1456.949951171875,786000000,-0.0032344716999073,-0.0137484657132039,0.0545992316971406,0.0349052006541354,0.0068661582624168,0.0138412437496432,0.0147740673567467,-0.0137484657132039,-0.0461616091870247,-4.7200927734375,17.7100830078125,11.0,1.989990234375,1,-1.0165150723852607,0.2140941018314919
2000-06-12,1456.949951171875,1462.9300537109375,1445.989990234375,1446.0,1446.0,774100000,-0.0075440522838054,-0.0147380503334283,0.0493316348857357,0.0176219174015146,0.0070170298334774,0.01424168535049,0.014799113789525,-0.0211608041637738,-0.0533303412336273,-10.949951171875,16.9400634765625,5.9801025390625,0.010009765625,1,-1.056092543466976,0.17898042564443153
2000-06-13,1446.0,1470.4200439453125,1442.3800048828125,1469.43994140625,1469.43994140625,935900000,0.0160802122174424,0.0079569608859024,0.0330345473284754,0.0117601395156539,0.0105149931014527,0.0115627097434216,0.0144195100453733,-0.005293630307244,-0.0379846418335177,23.43994140625,28.0400390625,0.9801025390625,3.6199951171875,0,0.3359870175787988,0.3135484118950558
2000-06-14,1469.43994140625,1483.6199951171875,1467.7099609375,1470.5400390625,1470.5400390625,929700000,0.0007483708834083,-0.0005572710262788,0.0351542055010696,0.0030694932471815,0.0096190505699625,0.0114910050729615,0.0142709781483363,-0.0045489424060095,-0.03726442809019,1.10009765625,15.9100341796875,13.0799560546875,1.72998046875,0,0.2940642106441433,0.25077356816721014
2000-06-15,1470.5400390625,1482.0400390625,1464.6199951171875,1478.72998046875,1478.72998046875,1011400000,0.0055538912368463,0.0116715373583149,0.0206513764157885,0.0213634000535227,0.0090887731719217,0.0100563954265217,0.0139958376105678,0.0,-0.0319026237773468,8.18994140625,17.4200439453125,3.31005859375,5.9200439453125,0,0.9234156112439098,0.1574338600689588
2000-06-16,1478.72998046875,1480.77001953125,1460.4200439453125,1464.4599609375,1464.4599609375,1250800000,-0.0096970509114179,0.0051546106711384,-0.0086647230301426,0.0189603472983339,0.0104359687332121,0.0085651630150826,0.0140798906841294,-0.0096501861189873,-0.0412449436391988,-14.27001953125,20.3499755859375,2.0400390625,4.0399169921875,1,2.388627958903109,0.13854306026843502
2000-06-19,1464.4599609375,1488.9300537109375,1459.050048828125,1486.0,1486.0,921700000,0.0146013991327151,0.0276625172890732,0.0125167753834893,0.056185402161806,0.0105865304484768,0.009561412190234,0.0133677544916234,0.0,-0.0271430754309614,21.5400390625,29.8800048828125,2.9300537109375,5.409912109375,0,-0.0741872172891702,0.19109614068755043
2000-06-20,1486.0,1487.3199462890625,1470.1800537109375,1475.949951171875,1475.949951171875,1031500000,-0.006786129112329,0.0044302659688117,0.0124224783077422,0.0537080801603666,0.0097568288563825,0.0095700438434937,0.0134441503880452,-0.0067631553352119,-0.0314399187853432,-10.050048828125,17.139892578125,1.3199462890625,5.7698974609375,1,0.6803410334381481,0.13815794055115974
2000-06-21,1475.949951171875,1482.18994140625,1468.0,1479.1300048828125,1479.1300048828125,1009600000,0.0021522632116842,0.0058413681995281,0.0052808419479977,0.0766235429036912,0.0097721348828737,0.0091660954559261,0.0124143460007721,-0.0046231461084707,-0.0245457653591762,3.1800537109375,14.18994140625,3.0599365234375,7.949951171875,0,0.4667923463070474,0.1578454512412917
2000-06-22,1479.1300048828125,1479.1300048828125,1448.030029296875,1452.1800537109375,1452.1800537109375,1022700000,-0.0183881677470179,-0.0179545468804225,-0.0064925666867741,0.0379757714367083,0.0125538046655563,0.0107968760952845,0.0128540171639591,-0.0227590486467446,-0.0423186750474302,-26.949951171875,31.0999755859375,0.0,4.1500244140625,1,0.6483303728661112,0.17940504694727263
2000-06-23,1452.1800537109375,1459.93994140625,1438.31005859375,1441.47998046875,1441.47998046875,847600000,-0.0073955626336291,-0.0156917779124797,-0.0106180522472182,0.0434014419551043,0.0123153692921314,0.0109860164839774,0.0125953265412507,-0.0299596362929004,-0.0493751418357472,-10.7000732421875,21.6298828125,7.7598876953125,3.169921875,1,-0.6687835618907313,0.16
2000-06-26,1441.47998046875,1459.6600341796875,1441.47998046875,1455.31005859375,1455.31005859375,889000000,0.0095486265967421,-0.0206527196542731,0.0064384914202972,0.056087747613994,0.0105779999972472,0.0111941099401699,0.0126497268176573,-0.0206527196542732,-0.0402545045503765,13.830078125,18.1800537109375,4.3499755859375,0.0,0,-0.4432333195162365,0.15942421942226645
2000-06-27,1455.31005859375,1463.3499755859375,1450.550048828125,1450.550048828125,1450.550048828125,1042500000,-0.0032761480918897,-0.0172091894603763,-0.0128551647779816,0.0197547180012203,0.0104772827513701,0.0098167158098546,0.0106963182758225,-0.0238559563740746,-0.0433936279996222,-4.760009765625,12.7999267578125,8.0399169921875,0.0,1,0.7653632784355918,0.15968441214780568
2000-06-28,1450.550048828125,1467.6300048828125,1450.550048828125,1454.8199462890625,1454.8199462890625,1095100000,0.0029393161919409,-0.0164353765480378,-0.0106900134344246,0.0240883931375619,0.0105882274859706,0.0098915238272101,0.0106907837059949,-0.0209825395093792,-0.0405777230108761,4.2698974609375,17.0799560546875,12.81005859375,0.0,0,1.1118442147034708,0.15942713546750328
2000-06-29,1454.8199462890625,1455.1400146484375,1434.6300048828125,1442.3900146484375,1442.3900146484375,1110900000,-0.008580674562089,-0.006741615158177,-0.0245751193931923,-0.0044312530184557,0.007578254779703,0.0098488659293291,0.0099628009797528,-0.029347231057579,-0.0487749939844335,-12.429931640625,20.510009765625,0.320068359375,7.760009765625,1,1.1360895688292618,0.13999999999999999
2000-06-30,1442.3900146484375,1454.6800537109375,1438.7099609375,1454.5999755859375,1454.5999755859375,1459700000,0.0084294618052847,0.0091017532639758,-0.0067328473393362,-0.0153392321120793,0.0077268034970677,0.0100408757150051,0.0090838791201445,-0.0211305682463408,-0.040722788930134,12.2099609375,15.9700927734375,0.080078125,3.6800537109375,0,2.9225745907050644,0.11959618757857508
2000-07-03,1454.5999755859375,1469.5799560546875,1450.8499755859375,1469.5400390625,1469.5400390625,451900000,0.0102185212764617,0.0097779716320385,-0.0110766897291386,0.0013014412170184,0.0078983901886966,0.0093734093019169,0.0092943892579622,-0.0110766897291386,-0.0308701403218933,14.9400634765625,18.72998046875,0.0399169921875,3.75,0,-2.544065795658263,0.1389077371975988
2000-07-05,1469.5400390625,1469.5400390625,1442.449951171875,1446.22998046875,1446.22998046875,1019300000,-0.0159892961732986,-0.0029782277163515,-0.020136164291701,-0.0079638270480736,0.0113095080057524,0.0103889981891517,0.0098650825045368,-0.0267631356199528,-0.0387049054017124,-23.31005859375,27.090087890625,0.0,3.780029296875,1,0.271000287003815,0.13999999999999999
2000-07-06,1446.22998046875,1461.6500244140625,1439.56005859375,1456.6700439453125,1456.6700439453125,947300000,0.0071928818771999,0.00127170215185,-0.0151845752999104,-0.0099839206941189,0.0117916717086261,0.0107313299881194,0.0097704195106344,-0.0197375208981746,-0.0292684363319667,10.4400634765625,22.0899658203125,4.97998046875,6.669921875,0,-0.1117728305689925,0.1880458878228599
2000-07-07,1456.6700439453125,1484.1199951171875,1456.6700439453125,1478.9000244140625,1478.9000244140625,931700000,0.0151455457642164,0.0253121620330434,0.0183999020196181,0.0117878727419515,0.0121169876057669,0.0100988722538374,0.0102537721460059,-0.0047779108922863,-0.0047779108922863,22.22998046875,27.449951171875,5.219970703125,0.0,0,-0.2112920553416154,0.5343788254161732
2000-07-10,1478.9000244140625,1486.56005859375,1474.760009765625,1475.6199951171875,1475.6199951171875,838700000,-0.0022203475506827,0.0144507217682186,0.0236840019362152,0.012814471719015,0.0122979854587118,0.009698629334867,0.0102363780837638,-0.0069851984406544,-0.0069851984406544,-3.280029296875,11.800048828125,7.6600341796875,0.8599853515625,1,-0.7038166429759143,0.4407053924881174
2000-07-11,1475.6199951171875,1488.77001953125,1470.47998046875,1480.8800048828125,1480.8800048828125,980500000,0.0035582718183684,0.0077166770002039,0.0175701020810441,0.0241217184528439,0.0116464133396824,0.009383860860822,0.0100690618532978,-0.0034454879658058,-0.0034454879658058,5.260009765625,18.2900390625,7.8900146484375,5.1400146484375,0,-0.0310378984706008,0.40602490511752665
2000-07-12,1480.8800048828125,1497.68994140625,1480.8800048828125,1492.9200439453125,1492.9200439453125,1001200000,0.0080974542015447,0.0322839825664722,0.029209605798447,0.0159789467248263,0.0063712275381056,0.0093973478529357,0.0095948743308382,0.0,0.0,12.0400390625,16.8099365234375,4.7698974609375,0.0,0,0.0611863258615349,0.4782095588577126
2000-07-13,1492.9200439453125,1501.3900146484375,1489.6500244140625,1495.8399658203125,1495.8399658203125,1026800000,0.0019539359429652,0.0268900442058315,0.0281959424847613,0.0172045140463783,0.0066246823956731,0.009401811596572,0.0095983678849837,0.0,0.0,2.919921875,11.739990234375,5.550048828125,3.27001953125,0,0.1713275275931432,0.3852810231187288
2000-07-14,1495.8399658203125,1509.989990234375,1494.56005859375,1509.97998046875,1509.97998046875,960600000,0.0094084936601904,0.0210155896555626,0.0468597016991876,0.0211329995420082,0.0047166688622698,0.0086797134660056,0.0097354494590313,0.0,0.0,14.1400146484375,15.429931640625,0.010009765625,1.2799072265625,0,-0.1661989863948696,0.3859063923612164
2000-07-17,1509.97998046875,1517.3199462890625,1505.260009765625,1510.489990234375,1510.489990234375,906000000,0.0003377022618457,0.0236307418119652,0.038422944855285,0.0314314016939105,0.0039237260611615,0.0086580706879739,0.0094056576109656,0.0,0.0,0.510009765625,12.0599365234375,6.8299560546875,4.719970703125,0,-0.3832790229184228,0.3019739936267777
2000-07-18,1510.489990234375,1510.489990234375,1491.3499755859375,1493.739990234375,1493.739990234375,908300000,-0.011151059456171,0.0086840157940955,0.0164677045392471,0.0052086071563761,0.0081764000100456,0.0094871954739471,0.0092865065254258,-0.0110891168483685,-0.0110891168483685,-16.75,19.1400146484375,0.0,2.3900146484375,1,-0.3662360689397007,0.17180020443560037
2000-07-19,1493.739990234375,1495.6300048828125,1479.9200439453125,1481.9599609375,1481.9599609375,909400000,-0.0079175259792416,-0.0073413730710242,0.0247056007352088,0.0040719604081786,0.0081949097686288,0.0080567983379605,0.0093350057159558,-0.0188879300633088,-0.0188879300633088,-11.780029296875,15.7099609375,1.8900146484375,2.0399169921875,1,-0.3260649550442014,0.1606891199876879
2000-07-20,1481.9599609375,1501.9200439453125,1481.9599609375,1495.5699462890625,1495.5699462890625,1064600000,0.0091418595693587,-0.0001805136494678,0.0267046765363498,0.0111146020647132,0.0094767375527164,0.0082067119743882,0.0095403921971768,-0.0098776185487978,-0.0098776185487978,13.6099853515625,19.9600830078125,6.35009765625,0.0,0,0.5199186592823599,0.3333506803903508
2000-07-21,1495.5699462890625,1495.5699462890625,1477.9100341796875,1480.18994140625,1480.18994140625,968300000,-0.0103369508377093,-0.0197287642537168,0.0008722137878782,0.0192881644557334,0.0086337223281703,0.0078386163164755,0.0088435229778614,-0.0200597481770954,-0.0200597481770954,-15.3800048828125,17.659912109375,0.0,2.2799072265625,1,0.0018312061011626,0.17589475499592278
2000-07-24,1480.18994140625,1485.8800048828125,1463.800048828125,1464.2900390625,1464.2900390625,880300000,-0.0107999082984729,-0.030586069070677,-0.007678098759964,0.0158240550703538,0.008676235506418,0.0085559487523675,0.0090432239906783,-0.0305860690706771,-0.0305860690706771,-15.89990234375,22.0799560546875,5.6900634765625,0.489990234375,1,-0.4983396936394051,0.12
2000-07-25,1464.2900390625,1476.22998046875,1464.2900390625,1474.469970703125,1474.469970703125,969400000,0.0069280732859866,-0.0129005179329947,-0.0043285304403815,0.0131655189189643,0.0097983466111844,0.0088080416441021,0.0089278127750671,-0.0238465794305998,-0.0238465794305998,10.179931640625,11.93994140625,1.760009765625,0.0,0,-0.0237092211149021,0.11993043107223128
2000-07-26,1474.469970703125,1474.469970703125,1452.4200439453125,1452.4200439453125,1452.4200439453125,1235800000,-0.0150674222857693,-0.0199330061343224,-0.0271280435708877,0.0012891627687705,0.0111916395538801,0.009344839191204,0.0095674224146592,-0.0384444429718147,-0.0384444429718147,-22.0499267578125,22.0499267578125,0.0,0.0,1,1.34923781787089,0.13999999999999999
2000-07-27,1452.4200439453125,1464.9100341796875,1445.3299560546875,1449.6199951171875,1449.6199951171875,1156400000,-0.0019297112785032,-0.0307240402134918,-0.0308990077543342,-0.0035742919150503,0.0087675237380384,0.0092073013765033,0.00955235432183,-0.0402981784127828,-0.0402981784127828,-2.800048828125,19.580078125,12.489990234375,4.2900390625,1,0.8970320727382919,0.36
2000-07-28,1449.6199951171875,1456.6800537109375,1413.8900146484375,1419.8900146484375,1419.8900146484375,980000000,-0.0207220356120685,-0.0407379654941613,-0.0596630200304678,-0.0155991096523807,0.010941065449584,0.0095680582555917,0.0104573285539901,-0.0599805203421967,-0.0599805203421967,-29.72998046875,42.7900390625,7.06005859375,6.0,1,0.0010145040631683,0.13999999999999999
2000-07-31,1419.8900146484375,1437.6500244140625,1418.7099609375,1430.8299560546875,1430.8299560546875,952600000,0.0076752506202939,-0.0228507209058357,-0.0527378762485721,-0.0163412759041708,0.0128471102868929,0.0103688522767347,0.0104236525526237,-0.0527378762485722,-0.0527378762485722,10.93994140625,18.9400634765625,6.820068359375,1.1800537109375,0,-0.0124173628554714,0.13999999999999999
2000-08-01,1430.8299560546875,1443.5400390625,1428.9599609375,1438.0999755859375,1438.0999755859375,938700000,0.0050681161728076,-0.024666487510657,-0.0372487949791766,-0.0213944925900895,0.0124498081566744,0.0106374627592049,0.0101976608875743,-0.0479248555875601,-0.0479248555875601,7.27001953125,14.580078125,5.4400634765625,1.8699951171875,0,-0.4371240565842783,0.13999999999999999
2000-08-02,1438.0999755859375,1451.5899658203125,1433.489990234375,1438.699951171875,1438.699951171875,994500000,0.0004171131882032,-0.0094463670001198,-0.0291910786430817,-0.0052066610418588,0.011178986683224,0.0106051228469346,0.0095762671162458,-0.0475276496545076,-0.0475276496545076,0.5999755859375,18.0999755859375,12.8900146484375,4.6099853515625,0,0.1855667420227926,0.13999999999999999
2000-08-03,1438.699951171875,1454.18994140625,1425.4300537109375,1452.56005859375,1452.56005859375,1095600000,0.0095876631967483,0.0020281615088544,-0.0287581920203948,-0.0028214936997199,0.0123011613287679,0.0106624415166129,0.0096886859452412,-0.0383517481182621,-0.0383517481182621,13.860107421875,28.7598876953125,1.6298828125,13.2698974609375,0,1.1683678141631424,0.13999999999999999
2000-08-04,1452.56005859375,1462.9300537109375,1451.31005859375,1462.9300537109375,1462.9300537109375,956000000,0.0071137533994296,0.0303122344818775,-0.0116605897746574,-0.0107985465139553,0.0034982658774917,0.0107410469802055,0.0091745217856158,-0.0314864294572768,-0.0314864294572768,10.3699951171875,11.6199951171875,0.0,1.25,0,-0.3206996125413953,0.13999999999999999
2000-08-07,1462.9300537109375,1480.800048828125,1460.719970703125,1479.3199462890625,1479.3199462890625,854800000,0.0111411757068997,0.0338894150413786,0.0102642965707704,0.0025073875280343,0.0041942107336297,0.0107968479932497,0.0095257033432239,-0.0206357169837822,-0.0206357169837822,16.389892578125,20.080078125,1.4801025390625,2.2100830078125,0,-1.423619342898324,0.11946768668719382
2000-08-08,1479.3199462890625,1484.52001953125,1472.6099853515625,1482.800048828125,1482.800048828125,992200000,0.0023497387992486,0.0310827299916855,0.0056495407098915,0.0012965560605731,0.0046087473627779,0.0106140633456331,0.0095065934259537,-0.018331760941993,-0.018331760941993,3.4801025390625,11.9100341796875,1.719970703125,6.7099609375,0,0.0498122249222082,0.11936317773188782
2000-08-09,1482.800048828125,1490.3299560546875,1471.1600341796875,1472.8699951171875,1472.8699951171875,1054000000,-0.006719350214888,0.0237506395391753,0.014079915281481,-0.013430088844637,0.0071959944156592,0.0095199934573732,0.0094246454863009,-0.0249058221904206,-0.0249058221904206,-9.9300537109375,19.169921875,7.5299072265625,1.7099609375,1,0.6785638995093505,0.13976640785240768
2000-08-10,1472.8699951171875,1475.1500244140625,1459.8900146484375,1460.25,1460.25,940800000,-0.0086052210709467,0.0052940608966591,0.0073329596160496,-0.0237926293143231,0.0085714084156575,0.0100011626742634,0.0095642837605338,-0.0332607237116344,-0.0332607237116344,-12.6199951171875,15.260009765625,2.280029296875,0.3599853515625,1,-0.4789017020985808,0.12
2000-08-11,1460.25,1475.719970703125,1453.06005859375,1471.8399658203125,1471.8399658203125,835500000,0.0079056415860074,0.0060904566741066,0.0365873065067914,-0.0252586227246519,0.0087173954615994,0.0067455284064673,0.0094820676633162,-0.025587739517602,-0.025587739517602,11.5899658203125,22.659912109375,3.8800048828125,7.18994140625,0,-1.4422876493131382,0.09990790597574567
2000-08-14,1471.8399658203125,1491.6400146484375,1468.56005859375,1491.56005859375,1491.56005859375,783800000,0.01330929588122,0.0082741480877022,0.0424439691677389,-0.0125323118742995,0.0093645265381751,0.0073339575241022,0.0100264862196625,-0.002681176968862,-0.0125323118742996,19.7200927734375,23.0799560546875,0.0799560546875,3.2799072265625,0,-1.7553943388388655,0.11913515168655249
2000-08-15,1491.56005859375,1493.1199951171875,1482.739990234375,1484.4300537109375,1484.4300537109375,895900000,-0.0047916950366238,0.001099274905002,0.0322161733617465,-0.0062326352539954,0.0097667157785714,0.0078429425499709,0.0097729227046524,-0.0074485934982621,-0.017252637681759,-7.1300048828125,10.3800048828125,1.5599365234375,1.6900634765625,1,-0.7097967066015769,0.11944654015942668
2000-08-16,1484.4300537109375,1496.0899658203125,1475.739990234375,1479.8499755859375,1479.8499755859375,929800000,-0.0030901815782686,0.0047390336498738,0.0286022282690314,-0.0014237802688189,0.0092429084320239,0.0080553143201001,0.0096338365053036,-0.0105110234008986,-0.0202848180699848,-4.580078125,20.3499755859375,11.659912109375,4.1099853515625,1,-0.4088339593248802,0.09973277626463083
2000-08-17,1479.8499755859375,1499.3199462890625,1479.8499755859375,1496.0699462890625,1496.0699462890625,922400000,0.0109009192094797,0.0245300094429463,0.029953933703392,0.0003343207057888,0.0082692044801066,0.0081875251287204,0.0097299258097361,0.0,-0.0095466001354136,16.219970703125,19.469970703125,3.25,0.0,0,-0.4177605938186746,0.10963981856048073
2000-08-18,1496.0699462890625,1499.469970703125,1488.989990234375,1491.719970703125,1491.719970703125,821400000,-0.0029118370302702,0.0135069065553825,0.019679626458666,0.0077895606329556,0.0086740309640238,0.0082348944516032,0.0094517586780969,-0.0029076017446426,-0.0124264441688471,-4.3499755859375,10.47998046875,3.4000244140625,2.72998046875,1,-1.2415116613497248,0.11577950808877499
2000-08-21,1491.719970703125,1502.8399658203125,1491.1300048828125,1499.47998046875,1499.47998046875,731600000,0.0051885713435429,0.0053098243207632,0.013627906681215,0.0240320841278003,0.006729238812611,0.0076939727919209,0.0091262337669064,0.0,-0.007289031927922,7.760009765625,11.7099609375,3.3599853515625,0.5899658203125,0,-1.8172356038906416,0.23463742125342063
2000-08-22,1499.47998046875,1508.449951171875,1497.4200439453125,1498.1300048828125,1498.1300048828125,818800000,-0.0009007013479403,0.0092290984931397,0.010338518714511,0.0160464673067601,0.0060768256803128,0.0077158417490497,0.0090344805970128,-0.0009002958382381,-0.0081827654810507,-1.3499755859375,11.0299072265625,8.969970703125,0.7099609375,1,-1.007397011066881,0.20661711847028388
